tahun,nama_provinsi,nama_kabupaten/kota,nama_kecamatan,nama_kelurahan,belum/tidakbekerja,mengurus_rumah_tangga,pelajar/mahasiswa,pensiunan,pegawai_negeri_sipil,tentara_nasional_indonesia,kepolisian_ri,perdagangan,petani_pekebun,peternak,nelayan/perikanan,industri,konstruksi,transportasi,karyawan_swasta,karyawan_bumn,karyawan_bumd,karyawan_honorer,buruh_harian_lepas,buruh_tani_perkebunan,buruh_nelayan_perikanan,buruh_peternakan,pembantu_rumah_tangga,tukang_cukur,tukang_listrik,tukang_batu,tukang_kayu,tukang_sol_sepatu,tukang_las_pandai_besi,tukang_jahit,tukang_gigi,penata_rias,penata_busana,penata_rambut,mekanik,seniman,tabib,paraji,perancang_busana,penterjemah,imam_mesjid,pendeta,pastor,wartawan,ustadz_mubaligh,juru_masak,promotor_acara,anggota_dpr_ri,anggota_dpd,anggota_bpk,presiden,wakil_presiden,anggota_mahkamah_konstitusi,anggota_kabinet_kementerian,duta_besar,gubernur,wakil_gubernur,bupati,wakil_bupati,walikota,wakil_walikota,anggota_dprd_provinsi,anggota_dprd_kabupaten_kota,dosen,guru,pilot,pengacara,notaris,arsitek,akuntan,konsultan,dokter,bidan,perawat,apoteker,psikiater_psikolog,penyiar_televisi,penyiar_radio,pelaut,peneliti,sopir,pialang,paranormal,pedagang,perangkat_desa,kepala_desa,biarawati,wiraswasta,lainnya,hakim
2014,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. PANGGANG,1508,1475,1603,21,185,4,10,6,0,0,918,1,4,0,197,1,0,90,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,101,0,0,0,0,0,0,1,7,9,0,0,0,0,0,0,0,0,0,11,0,0,0,114,24,0
2014,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. KELAPA,1473,1613,1539,9,65,0,9,2,0,1,1051,4,10,0,212,0,0,17,200,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,59,0,0,0,0,0,0,1,6,6,0,0,0,0,1,0,0,0,0,9,0,0,0,129,10,0
2014,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. HARAPAN,476,564,521,2,30,0,2,0,1,0,470,0,2,0,51,0,0,20,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,26,3,0
2014,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. UNTUNG JAWA,526,507,500,11,39,1,11,8,3,0,284,0,4,0,68,0,0,7,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,14,0,0,0,135,25,0
2014,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. TIDUNG,1205,1163,1160,14,117,0,8,4,0,1,776,0,10,0,126,1,1,77,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,4,7,0,0,0,0,19,0,0,0,0,16,0,0,0,152,14,0
2014,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. PARI,587,686,722,2,12,1,0,2,1,0,591,0,14,0,33,0,0,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,1,5,5,0,0,0,0,1,0,0,0,0,2,0,0,0,67,32,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,381,564,780,77,81,133,4,1,0,0,0,2,0,0,956,8,0,5,18,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,21,1,3,0,0,0,2,8,4,2,0,1,0,0,4,0,4,0,0,48,0,0,0,256,27,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,2458,3709,4271,256,186,17,204,4,0,1,0,5,7,2,5726,27,6,18,163,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,8,7,0,0,0,0,0,11,0,10,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,87,2,17,5,2,0,4,89,4,9,0,0,0,0,4,0,62,0,1,181,0,0,1,1080,201,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171,4366,4892,119,97,13,7,0,1,0,0,0,1,0,7104,20,1,7,350,0,0,0,11,0,0,0,0,0,0,8,0,0,0,2,10,11,0,0,1,0,0,24,28,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,89,0,6,4,4,2,5,66,2,7,1,0,0,0,2,0,76,0,0,283,0,1,1,991,78,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,2459,3443,3815,136,169,664,12,3,0,0,1,7,4,1,5126,24,2,9,238,0,0,0,11,0,0,0,0,0,0,7,0,0,0,1,5,12,0,0,0,0,0,10,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,62,0,13,6,3,0,3,64,7,7,0,0,0,0,4,0,87,0,1,119,0,0,0,930,134,1
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,1674,2594,2820,63,72,9,5,0,1,0,0,1,4,0,3597,17,1,2,301,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,11,0,0,0,1,0,7,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,0,7,0,0,0,1,23,1,1,0,0,0,0,1,0,36,0,0,177,0,0,25,696,83,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,4172,5238,5622,137,205,15,15,0,0,0,0,4,3,2,7082,32,0,12,438,0,0,0,6,1,0,0,0,0,0,23,2,0,0,0,8,4,0,0,1,0,0,7,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,138,0,0,2,0,0,3,30,6,10,0,1,0,0,0,0,180,0,0,387,0,0,2,1203,167,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,2155,3440,3334,65,64,67,4,0,1,0,1,2,1,0,4318,12,0,14,259,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,5,0,1,0,0,2,0,22,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,63,0,7,5,2,0,3,63,0,2,0,0,0,0,0,1,73,0,0,421,0,0,21,1071,96,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,4912,7286,7361,57,83,23,16,5,0,0,0,1,1,0,9204,11,1,4,1117,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,8,2,0,0,0,0,0,8,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,123,0,4,1,0,0,0,33,3,10,1,0,1,0,4,0,96,0,0,201,0,0,1,2306,180,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,3908,6149,6186,123,67,23,14,0,0,0,1,6,3,6,8151,9,0,5,701,1,0,0,2,0,0,0,0,0,0,17,0,2,0,1,7,10,1,0,0,0,0,20,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,100,0,6,0,0,1,3,36,1,11,0,0,0,0,4,0,160,0,0,297,0,0,11,1718,141,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,2535,4219,4449,228,96,26,5,1,0,0,1,9,0,0,5934,52,0,2,441,0,0,0,7,0,0,0,0,0,0,12,0,0,0,0,3,6,0,0,0,1,0,15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,87,8,14,1,2,0,2,68,0,4,1,0,0,0,7,1,49,0,0,222,0,0,0,1103,99,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,5357,7134,7130,125,47,11,7,0,1,0,1,15,10,3,11280,9,1,1,699,0,1,0,2,1,0,0,1,0,1,10,1,0,0,0,9,5,1,0,0,0,0,3,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,69,0,5,0,0,0,0,34,4,16,2,0,0,0,6,0,85,0,0,271,0,0,0,2911,263,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,4293,5170,5322,192,133,26,11,65,2,0,0,5,8,8,7052,23,6,7,680,0,0,0,4,0,0,0,0,0,0,5,0,0,0,1,7,4,0,0,0,0,0,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,125,0,6,2,3,1,4,39,6,4,0,0,0,0,1,0,107,0,0,264,1,0,0,1410,190,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,5570,6297,7448,300,306,33,22,26,1,0,1,9,1,0,9434,68,2,24,397,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,5,6,0,0,0,0,0,17,0,14,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18,174,1,11,0,0,1,3,38,8,8,1,0,0,0,11,0,99,0,0,288,0,0,0,1507,201,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,4036,5328,6378,305,358,36,13,1,0,0,1,4,1,12,7125,74,8,21,926,0,1,0,4,0,0,0,0,0,0,13,0,0,0,0,8,11,0,0,0,0,0,2,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,259,2,6,3,2,0,2,29,5,21,1,0,0,0,7,0,102,0,0,339,0,0,0,1616,152,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,6061,6674,8268,783,711,50,36,5,0,1,0,4,2,2,9686,243,7,31,598,0,0,0,3,1,0,0,1,0,0,6,0,0,0,0,1,12,0,0,1,0,1,5,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,385,0,10,1,1,0,4,30,6,26,3,0,0,0,4,0,89,0,0,302,0,0,0,1828,88,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,3475,4846,5570,271,241,53,99,1,0,0,0,5,2,0,6616,75,2,8,255,1,0,0,5,0,0,0,0,0,1,7,0,0,1,0,4,6,0,0,0,0,0,13,1,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,100,4,9,3,0,1,3,42,5,18,1,0,0,0,13,0,73,0,0,254,0,0,0,1185,430,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,6187,7426,8894,651,621,58,39,2,1,0,0,7,10,4,9798,228,13,32,651,0,0,0,2,0,0,0,2,0,1,12,0,0,0,1,7,31,0,0,0,0,0,29,1,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,377,2,19,4,3,0,8,63,16,39,1,0,0,0,16,0,149,0,0,566,0,0,0,2893,253,1
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3971,4897,6493,480,476,53,34,3,0,0,0,5,8,3,7382,141,7,6,397,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,11,0,0,0,0,0,13,0,31,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,42,262,3,33,2,2,0,2,100,17,26,7,0,0,0,5,0,68,0,0,277,0,0,1,2109,135,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,5777,6952,8033,274,303,33,21,1,0,0,0,3,2,3,8169,78,3,15,1143,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,2,15,0,0,0,1,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,214,0,6,1,2,0,0,25,7,24,2,0,0,0,10,0,122,1,0,730,0,0,0,2270,181,1
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,1391,1579,1720,65,85,84,163,2,0,0,0,2,3,1,1933,17,2,6,195,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,1,6,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,0,2,1,0,0,3,46,6,21,2,1,0,0,5,0,38,0,0,222,0,1,0,821,31,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,1491,1977,2521,120,136,51,15,1,1,0,0,1,1,1,3042,35,4,7,109,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,24,41,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,51,1,9,4,3,2,4,36,2,19,1,1,0,0,6,0,29,0,0,85,0,0,15,837,57,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,PASEBAN,4366,5222,6590,393,478,45,23,11,0,0,0,3,6,5,7430,98,6,28,546,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,3,17,0,0,0,1,0,9,5,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,179,0,16,4,4,0,4,105,4,50,0,0,0,1,6,3,153,0,0,351,0,0,30,1844,105,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KRAMAT,6065,7177,7779,149,217,30,30,2,0,0,0,4,6,2,7493,38,0,4,1531,2,0,0,3,0,0,0,2,0,1,22,0,0,0,0,0,17,1,0,0,0,0,27,0,22,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,159,1,13,1,1,1,2,36,7,29,2,1,0,0,7,2,238,0,0,692,0,0,0,3194,130,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KWITANG,2931,3997,4071,111,161,7,14,0,0,0,0,1,4,0,4835,15,0,7,614,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,15,5,0,0,1,0,0,10,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,53,0,3,3,3,0,2,38,1,3,1,0,0,0,1,0,150,0,0,310,0,0,0,1022,74,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,3402,4667,4962,193,173,274,13,2,1,0,0,3,7,1,5600,22,2,14,521,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,15,7,0,0,2,0,0,18,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,101,0,10,5,2,1,2,59,3,11,2,0,0,0,2,0,116,0,0,347,0,0,0,1675,162,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,3839,5196,6654,672,598,43,16,9,1,0,0,5,10,6,8103,178,6,19,497,1,0,0,12,0,0,0,1,0,0,3,0,0,0,0,8,11,0,0,1,2,0,18,0,24,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,70,219,4,22,10,9,0,9,215,5,19,2,3,1,0,6,3,77,0,0,176,0,0,0,1515,258,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,6437,7466,9769,767,847,174,41,8,2,0,0,6,2,3,10711,180,6,19,756,0,0,0,9,0,0,0,1,0,0,14,1,0,0,0,8,15,1,0,0,2,0,12,28,35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66,340,2,21,7,0,2,6,101,10,33,3,0,0,0,11,1,110,0,0,476,0,0,0,2062,269,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,3823,4444,5907,548,654,52,24,1,1,0,1,4,5,2,7088,245,8,10,229,2,0,0,11,1,0,0,0,0,0,1,0,0,0,0,11,14,0,0,0,0,0,5,0,30,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,194,2,22,4,3,0,10,116,7,19,3,2,0,0,8,0,55,0,1,178,0,0,0,1885,164,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,4667,6180,6969,363,335,25,17,9,0,0,1,14,21,5,7912,62,5,5,534,3,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,1,1,0,2,1,8,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,57,121,1,40,6,9,2,6,121,1,4,3,2,0,0,2,0,77,0,0,306,0,0,13,1978,226,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,4221,5801,6544,304,365,23,27,3,0,0,1,5,2,3,6269,47,0,15,1460,1,0,0,8,0,0,0,0,0,0,2,0,0,0,0,3,20,0,3,0,0,0,26,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,146,1,19,5,3,1,2,48,4,14,0,0,0,0,8,1,90,1,0,221,1,0,0,1594,90,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,1573,1982,2140,130,139,8,4,1,0,0,0,5,6,1,2657,35,2,2,221,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,7,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37,0,10,1,1,0,3,39,1,39,1,0,0,0,0,0,18,0,0,87,0,0,0,664,55,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,553,861,1130,134,82,7,106,5,0,0,0,2,9,0,1096,17,0,0,9,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,2,8,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,19,15,1,14,7,6,2,3,108,0,9,0,1,0,0,2,0,1,0,0,29,0,0,9,555,73,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,2343,3313,3381,118,151,12,8,1,0,0,1,11,6,0,3391,26,2,8,431,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,8,0,0,0,2,0,5,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,54,1,5,2,1,0,6,16,2,6,0,0,0,0,2,0,44,0,0,208,0,0,0,1975,77,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,542,670,817,22,41,4,6,19,0,0,0,0,0,0,1039,10,0,2,49,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,5,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,2,0,0,0,0,0,5,1,1,0,0,0,0,0,0,10,0,0,74,0,0,0,292,27,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,3336,4533,6111,539,540,86,57,5,1,0,0,3,2,5,6758,126,17,9,336,0,0,1,37,0,0,0,0,0,0,0,0,0,0,1,1,15,0,0,0,2,0,10,3,29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,48,103,1,17,14,6,0,8,121,7,28,3,1,0,0,1,0,125,0,2,408,0,1,0,1919,186,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,3347,4056,5105,190,179,18,15,0,0,1,0,4,5,0,5445,59,5,15,632,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,8,0,0,0,0,0,2,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,151,0,12,4,1,0,5,35,5,18,1,1,0,0,2,1,132,0,0,373,0,0,0,2257,146,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,7169,7527,9188,234,354,25,22,2,4,0,0,12,13,2,9097,97,8,17,904,1,0,1,5,0,0,0,0,0,0,16,0,0,0,0,2,16,0,0,0,0,0,27,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,237,0,14,0,0,4,3,40,8,18,0,0,0,1,3,0,168,1,0,912,1,0,0,3526,289,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,6922,8063,8973,207,269,132,16,8,0,0,0,5,5,4,8231,79,8,11,342,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,10,0,0,0,0,0,6,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,167,0,17,2,3,1,12,23,1,8,1,0,1,0,6,0,133,0,0,744,0,0,0,5160,278,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,3769,5017,6066,330,246,10,12,1,0,0,0,2,8,1,5743,68,10,6,286,0,0,0,7,0,0,0,0,0,0,1,0,1,0,0,2,6,0,0,0,0,1,3,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,127,0,20,1,4,0,1,73,11,7,5,0,0,0,4,0,73,0,0,516,0,0,0,3322,178,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,2420,3001,3119,106,94,13,1,6,0,0,0,3,1,0,3550,16,1,2,244,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,12,2,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,53,0,3,0,1,0,0,25,3,9,0,0,0,0,1,0,92,0,0,377,0,0,1,1063,83,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,7071,8269,10065,584,713,44,26,30,3,0,2,9,7,4,10640,152,9,33,1208,1,0,0,1,1,0,0,0,0,0,11,0,0,0,0,9,22,0,0,0,1,2,22,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,305,1,18,5,5,2,6,131,15,33,2,0,0,0,16,0,173,0,0,427,1,0,0,3149,194,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,4511,5529,5924,168,176,36,15,3,1,0,0,4,8,3,5885,31,0,15,911,0,1,0,1,0,0,0,0,0,0,15,0,0,0,1,5,4,0,0,0,0,0,3,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,143,0,10,3,1,0,1,20,5,11,2,0,0,0,8,0,133,0,0,310,0,0,0,2297,174,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3683,4726,4797,103,149,24,10,5,1,0,0,7,1,3,4331,19,2,5,993,0,0,0,2,0,0,0,0,0,0,7,0,1,0,0,4,3,0,0,1,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,96,0,5,0,0,1,2,12,2,10,0,0,0,0,8,0,92,1,0,575,1,0,0,1836,108,0
2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,8016,9709,9590,183,270,37,19,1,1,0,0,14,9,9,8607,40,1,21,2256,1,2,0,1,0,1,0,0,0,0,5,0,0,0,0,20,12,0,0,0,0,0,17,2,14,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,183,2,8,3,0,0,7,40,6,16,3,0,0,0,13,0,388,0,0,1.089,0,0,1,4014,307,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,19168,21472,22479,224,145,56,59,3,6,0,343,46,37,10,26661,20,1,17,4673,6,6,0,1,0,0,0,0,0,0,1,0,0,0,0,5,9,0,0,1,0,0,10,0,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,380,0,9,0,2,1,2,34,19,34,0,0,0,0,411,0,532,0,2,1.144,0,0,0,9497,594,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,2203,2779,2665,50,23,8,3,1,1,0,609,1,3,0,2436,3,1,1,327,2,4,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,1,1,0,18,2,4,0,0,0,0,3,0,41,0,0,42,0,0,0,1142,61,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,5493,7150,7684,210,26,5,9,2,2,0,16,30,27,2,8431,5,1,14,866,1,4,0,6,0,0,0,0,0,0,1,0,1,0,0,0,6,0,0,1,0,0,7,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,114,1,3,2,1,1,3,47,4,1,0,1,0,0,2,0,74,0,0,173,0,0,3,3473,267,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,13222,19156,19518,177,83,25,20,4,4,0,59,5,10,3,26404,12,4,21,1327,6,7,0,6,0,1,1,2,0,1,11,2,2,3,0,10,11,2,0,0,0,0,36,6,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,266,1,10,2,2,3,9,97,5,11,5,0,0,0,10,0,210,1,0,910,0,0,10,7926,646,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,6130,11003,11819,613,35,7,6,10,4,1,1990,11,20,11,10344,42,1,11,142,2,15,0,5,0,0,0,0,0,0,9,0,0,0,0,3,12,1,0,2,1,1,36,2,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,176,11,11,4,11,16,13,184,5,2,3,1,0,0,16,2,23,0,1,1.081,0,0,2,5190,429,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,7913,7987,8631,209,169,151,84,1,2,0,7,11,4,6,10287,53,2,7,1367,2,2,0,3,0,0,0,0,0,0,4,0,0,0,0,2,4,0,0,0,0,0,29,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,275,0,11,1,0,0,0,7,10,36,1,0,0,0,430,0,162,0,0,657,0,0,0,2198,154,0
